start_node,end_node,distance,route_id,route_short_name
stop1072,stop429,340,"route345, route652, route561, route462, route802, route433, route470, route354, route203, route407, route396, route186, route858, route456, route170, route162, route183, route431, route147, route319, route454, route188, route651, route425, route397, route56, route398, route87, route199, route644, route198, route548, route357, route806, route270, route83, route791, route265","Minibus 55, Minibus 89, CTA 430, CTA 701-1037, Minibus 424, CTA 532, Minibus 30, CTA 840, Minibus 48, CTA 186, CTA 26t, CTA 815, Minibus 112, CTA 1106, Minibus 78, Minibus 57, CTA 700-1065, Minibus 29, CTA 1028, Minibus 51, CTA 122-1059, CTA 831, CTA 306, CTA 666-1045, Microbus, Minibus 421, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 926-1126, Minibus 79, CTA 931, Minibus 116, Minibus 4, CTA 995"
stop1073,stop1065,514,route357,Minibus 78
stop1073,stop298,394,"route802, route577, route433, route470, route689, route354, route516, route396, route508, route99, route456, route161, route89, route183, route431, route454, route503, route425, route651, route398, route269, route644, route461, route491","Minibus 89, Minibus 424, CTA 840, CTA 1147, CTA 1076, Minibus 48, CTA 1010, CTA 43, CTA 26t, Minibus 112, CTA 1019, CTA 92-1050, CTA 1028, CTA 122-1059, CTA 831, CTA 306, CTA 46, CTA 945-1082, CTA 794, CTA 91, Minibus 79, CTA 931, CTA 1063, CTA 65"
stop1073,stop299,395,"route345, route652, route501, route469, route203, route186, route205, route858, route170, route162, route42, route500, route576, route207, route147, route188, route507, route397, route56, route192, route87, route495, route198, route806, route83, route499, route791, route265, route361","Minibus 55, CTA 430, CTA 922, CTA 803-1105, Minibus 129, Minibus 155, CTA 532, Minibus 30, Minibus 21-255, Minibus 41, CTA 175-1125, CTA 1106, Minibus 57, CTA 700-1065, Minibus 29, Minibus 51, CTA 666-1045, Minibus 106, Minibus 421, Minibus 147, Minibus 211, Minibus 14, CTA 1123, CTA 41, CTA 1068, CTA 1004, Minibus 4, Minibus 116, CTA 995"
stop1073,stop300,386,"route548, route561, route599, route598, route407","CTA 926-1126, CTA 1117, CTA 186, CTA 815, CTA 190-1117"
stop1074,stop298,357,route191,CTA 204
stop1074,stop300,350,"route788, route603, route600","Microbus, CTA 915, Minibus 80"
stop1075,stop1076,166,"route530, route345, route652, route561, route462, route802, route577, route599, route501, route433, route470, route469, route689, route354, route203, route598, route516, route407, route396, route508, route186, route858, route205, route456, route161, route532, route170, route162, route42, route500, route576, route207, route183, route431, route147, route454, route188, route503, route425, route397, route507, route651, route56, route603, route192, route191, route398, route87, route199, route531, route495, route644, route198, route548, route357, route806, route270, route83, route491, route499, route791, route600, route265","Minibus 80, Minibus 55, Minibus 89, CTA 430, CTA 1117, CTA 701-1037, CTA 922, Minibus 424, Minibus 129, Minibus 155, CTA 532, Minibus 30, CTA 840, Minibus 21-255, CTA 1147, CTA 1076, Minibus 48, Minibus 41, CTA 43, CTA 186, CTA 26t, CTA 175-1125, CTA 815, Minibus 112, CTA 1106, Minibus 78, Minibus 57, CTA 92-1050, CTA 700-1065, CTA 190-1117, Minibus 29, CTA 1028, Minibus 51, CTA 122-1059, CTA 204, CTA 831, CTA 306, CTA 666-1045, Microbus, CTA 915, Minibus 106, Minibus 421, Minibus, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 1123, CTA 41, CTA 926-1126, CTA 91, Minibus 79, CTA 931, CTA 1068, CTA 1063, CTA 1004, Minibus 4, CTA 65, Minibus 116, CTA 995"
stop1076,stop2155,260,"route530, route345, route652, route561, route462, route802, route577, route599, route501, route433, route470, route469, route689, route354, route203, route598, route516, route407, route396, route508, route186, route858, route205, route456, route161, route532, route170, route162, route42, route500, route576, route207, route183, route431, route147, route454, route188, route503, route425, route397, route507, route651, route56, route603, route192, route191, route398, route87, route199, route531, route495, route644, route198, route548, route357, route806, route270, route83, route491, route499, route791, route600, route265","Minibus 80, Minibus 55, Minibus 89, CTA 430, CTA 1117, CTA 701-1037, CTA 922, Minibus 424, Minibus 129, Minibus 155, CTA 532, Minibus 30, CTA 840, Minibus 21-255, CTA 1147, CTA 1076, Minibus 48, Minibus 41, CTA 43, CTA 186, CTA 26t, CTA 175-1125, CTA 815, Minibus 112, CTA 1106, Minibus 78, Minibus 57, CTA 92-1050, CTA 700-1065, CTA 190-1117, Minibus 29, CTA 1028, Minibus 51, CTA 122-1059, CTA 204, CTA 831, CTA 306, CTA 666-1045, Microbus, CTA 915, Minibus 106, Minibus 421, Minibus, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 1123, CTA 41, CTA 926-1126, CTA 91, Minibus 79, CTA 931, CTA 1068, CTA 1063, CTA 1004, Minibus 4, CTA 65, Minibus 116, CTA 995"
stop1077,stop1073,299,"route577, route599, route501, route469, route689, route598, route516, route508, route42, route500, route576, route89, route207, route503, route507, route192, route495, route491, route499","CTA 1117, Minibus 129, Minibus 155, Minibus 21-255, CTA 1147, CTA 1076, CTA 1010, Minibus 41, CTA 43, CTA 175-1125, CTA 92-1050, CTA 190-1117, Minibus 106, CTA 1123, CTA 41, CTA 91, CTA 1068, CTA 1063, CTA 1004"
stop1078,stop1340,1488,"route46, route533, route290","CTA 317, CTA 1057, CTA 1023"
stop1079,stop1226,2313,route534,Microbus
stop1079,stop2086,5104,route292,Microbus
stop108,stop1153,1509,route117,CTA 1013
stop108,stop1929,2875,route228,CTA 1047
stop108,stop918,1138,"route257, route222, route236, route220","Microbus, Minibus 3, CTA 211"
stop1080,stop1256,514,"route607, route40, route533, route255, route61, route56, route221, route44, route741","CTA 1057, CTA 1005, CTA 1030, Microbus, Minibus, CTA 1083, CTA 1056, Minibus 211"
stop1080,stop2455,2008,route394,Minibus 146
stop1080,stop2575,1675,route244,CTA 330
stop1081,stop989,1539,"route345, route259, route242, route533, route61, route41, route56, route221, route741, route344","CTA 1057, CTA 1030, CTA 940s, Microbus, CTA 1081, Minibus 4, Minibus 60, CTA 1056, Minibus 211"
stop1082,stop672,776,"route694, route785","Microbus, CTA 409-1089"
stop1083,stop644,387,"route694, route785","Microbus, CTA 409-1089"
stop1084,stop1901,289,route293,CTA 1020
stop1086,stop421,969,"route46, route533","CTA 317, CTA 1057"
stop1087,stop1450,1901,"route46, route533","CTA 317, CTA 1057"
stop1088,stop290,343,route539,Microbus
stop1088,stop976,536,route541,Microbus
stop1089,stop2558,864,"route538, route540",Microbus
stop1089,stop290,233,route294,CTA 987
stop109,stop1478,3518,route97,Minibus 302
stop109,stop377,719,"route207, route488","CTA 175-1125, CTA 104"
stop1090,stop1088,254,route539,Microbus
stop1090,stop845,1639,route542,Microbus
stop1091,stop2032,2334,"route711, route849, route62, route60, route771, route706, route855, route213, route55, route776, route829, route132, route828, route588, route54, route827, route309","CTA 530, CTA 1032, CTA 999-1055, Microbus, Minibus"
stop1091,stop2033,2284,route732,Microbus
stop1092,stop2336,1729,"route62, route60, route706, route776, route588, route51, route732, route855, route607, route213, route854, route309, route771, route850, route573, route829, route132, route828, route25","CTA 530, CTA 1005, CTA 1032, CTA 999-1055, Microbus, Minibus"
stop1093,stop1665,631,route743,Minibus 400
stop1094,stop1665,714,route747,Minibus
stop1095,stop1097,363,"route646, route396, route96, route745, route744, route395, route600, route747, route746","Minibus 107, Minibus 80, Minibus 89, Minibus 18, Minibus 87, Minibus 88, Minibus 259, Minibus 90, Minibus"
stop1096,stop1094,378,"route396, route96, route745, route744, route395, route600, route747, route746","Minibus 107, Minibus 80, Minibus 89, Minibus 18, Minibus 87, Minibus 88, Minibus 259, Minibus"
stop1097,stop1362,230,"route646, route396, route96, route745, route744, route395, route543, route600, route747, route746","Minibus 107, Minibus 80, Minibus 89, Minibus 18, Minibus 87, Minibus 88, Minibus 259, Minibus 90, Minibus"
stop1098,stop2138,641,"route508, route829, route255, route856, route71","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop1099,stop1144,303,"route613, route112, route15, route621, route628, route604, route116, route111, route627, route171, route114, route453, route444, route614, route115, route172, route246, route113, route49, route322, route16, route173, route336, route217","CTA 1122, CTA 1, CTA 1018, CTA 1124, Agyad Gm4, CTA 2, Microbus, Tomnaya, CTA 1064, CTA 1137, Minibus 307, Minibus, Agyad Gm1, CTA 1111, CTA 573, CTA 1062"
stop11,stop1412,653,route221,CTA 1056
stop110,stop2389,328,"route639, route697, route669, route211, route693, route75, route237, route785, route696","Microbus, CTA 409-1089, CTA 1025"
stop1101,stop2185,743,route795,CTA 990
stop1101,stop853,254,"route171, route168, route604, route766, route161, route104, route102, route408, route282","Minibus 1, Minibus 56, Minibus 304, Minibus 120, Agyad Gm4, CTA 67, Minibus 13, CTA 65, Minibus 307"
stop1102,stop1133,363,"route171, route168, route604, route766, route161, route104, route102, route170, route408, route282","Minibus 1, Minibus 56, Minibus 304, Minibus 120, Agyad Gm4, CTA 67, Minibus 13, CTA 65, Minibus 307, Minibus 57"
stop1103,stop1897,401,"route210, route727",Microbus
stop1104,stop1898,377,route814,Minibus
stop1104,stop2060,844,"route219, route257, route655, route286, route732, route654, route416, route836, route728, route253","CTA 966-1160, CTA 2001, CTA 1160, CTA 953, Microbus, CTA 211, CTA 2002"
stop1105,stop2102,836,"route219, route257, route655, route286, route732, route363, route55, route512, route654, route239, route815, route220, route416, route836, route728, route814, route253","CTA 966-1160, CTA 2001, CTA 1160, CTA 953, CTA 24s, Microbus, CTA 917, CTA 2002, CTA 211, CTA 212, Minibus"
stop1107,stop382,543,"route477, route544, route517",Microbus
stop1109,stop303,655,"route544, route517",Microbus
stop111,stop2221,729,"route639, route75, route237, route785, route621","Microbus, CTA 409-1089, CTA 1025"
stop1110,stop2697,1303,"route620, route750, route53, route534, route387, route70, route325, route624, route322, route631, route844, route384, route18, route63, route621, route629","Microbus, Tomnaya, CTA 1034"
stop1111,stop1212,1994,"route628, route625, route614, route53, route70, route19, route325, route624, route302, route326, route720, route631, route695, route322, route844, route384, route52, route679","Microbus, Tomnaya, CTA 1107, CTA 1024"
stop1112,stop1444,148,"route186, route390, route546, route806, route425, route470","Minibus 55, Minibus 48, Minibus 79, Microbus, CTA 532, Minibus 93"
stop1113,stop1445,347,"route390, route806, route260, route425, route281, route375","Minibus 55, Minibus 48, Microbus, CTA 160, CTA 824"
stop1114,stop2354,569,route473,Microbus
stop1114,stop2423,906,"route676, route673",Microbus
stop1115,stop1863,1001,"route634, route387, route188, route485, route322, route302, route720, route235, route384","CTA 1128, CTA 1026, Microbus, CTA 1024, CTA 1107, CTA 1106, CTA 1108"
stop1116,stop1118,2006,"route229, route547, route304, route205, route260, route278, route799, route281, route311","CTA 154, CTA 17-17g-923, CTA 922, CTA 72, CTA 160, CTA 824, CTA 77, CTA 406-1132, CTA 1008"
stop1116,stop1445,95,"route546, route547, route470","Minibus 93, Minibus 79, CTA 17-17g-923"
stop1116,stop1772,1149,route780,CTA 977-1084
stop1116,stop309,236,"route199, route304, route205, route278, route799","CTA 701-1037, CTA 922, CTA 77, CTA 406-1132, CTA 1008"
stop1117,stop1113,259,"route390, route806, route260, route425, route281","Minibus 55, Minibus 48, Microbus, CTA 160, CTA 824"
stop1117,stop1445,446,route186,CTA 532
stop1117,stop2736,259,"route425, route806, route186, route390","Microbus, CTA 532, Minibus 55, Minibus 48"
stop1118,stop1116,2006,"route199, route547, route304, route205, route546, route278, route799, route470","CTA 701-1037, CTA 17-17g-923, Minibus 79, CTA 922, Minibus 93, CTA 77, CTA 406-1132, CTA 1008"
stop1118,stop1636,593,"route547, route229, route304, route186, route205, route546, route806, route311, route260, route390, route278, route425, route799, route470, route281, route375","Minibus 55, CTA 154, Minibus 48, CTA 17-17g-923, Minibus 79, CTA 922, Microbus, CTA 72, CTA 160, CTA 532, CTA 824, Minibus 93, CTA 77, CTA 406-1132, CTA 1008"
stop1118,stop322,986,"route229, route186, route390, route806, route260, route425, route281, route375","Minibus 55, CTA 154, Minibus 48, Microbus, CTA 532, CTA 160, CTA 824"
stop1119,stop1378,875,"route676, route534, route631, route697, route625, route473, route326, route844, route592, route679, route453, route614, route19, route624, route525, route325, route18, route63, route820","Microbus, Tomnaya, CTA 573"
stop112,stop1022,280,route504,CTA 106-1069
stop112,stop1023,184,route356,CTA 7
stop112,stop1025,525,"route463, route746, route546, route465, route176, route278, route799, route281, route550, route464","CTA 825-1073, Minibus 107, CTA 134, CTA 1144, Minibus 119, CTA 83, CTA 824, Minibus 93, CTA 77, CTA 1008"
stop112,stop1026,174,"route490, route514, route498, route388, route371","Microbus, CTA 166, CTA 1009, Minibus 333"
stop112,stop1077,535,"route577, route599, route501, route469, route689, route598, route516, route508, route42, route500, route576, route89, route207, route503, route507, route192, route495, route491, route499","CTA 1117, Minibus 129, Minibus 155, Minibus 21-255, CTA 1147, CTA 1076, CTA 1010, Minibus 41, CTA 43, CTA 175-1125, CTA 92-1050, CTA 190-1117, Minibus 106, CTA 1123, CTA 41, CTA 91, CTA 1068, CTA 1063, CTA 1004"
stop1120,stop1702,1077,"route294, route268","Microbus, CTA 987"
stop1120,stop609,150,"route726, route345, route717, route294, route460, route279, route486, route97","Minibus 302, CTA 814, CTA 170, CTA 987, Minibus 4, CTA 910, CTA 1143, CTA 96"
stop1121,stop1702,1074,"route345, route717, route460, route279, route97","Minibus 302, CTA 814, CTA 170, Minibus 4, CTA 1143"
stop1121,stop521,859,"route486, route726","CTA 96, CTA 910"
stop1122,stop1711,239,"route73, route3",Tomnaya
stop1122,stop1712,204,"route590, route299, route4, route1","CTA 1043s, CTA 1043, Box"
stop1123,stop71,1379,"route73, route3",Tomnaya
stop1124,stop1455,232,"route73, route3",Tomnaya
stop1125,stop1130,747,route552,Microbus
stop1125,stop759,767,"route544, route517",Microbus
stop1126,stop1063,1990,"route551, route549, route91, route548, route47, route552, route550","Minibus 215, Minibus 219, Minibus 119, Microbus, CTA 815, CTA 1012, Minibus 216"
stop1127,stop1369,577,"route711, route743, route60, route706, route712, route855, route704, route822, route776, route130, route129, route835, route54, route775, route684, route411","Microbus, Minibus, Minibus 400, CTA 1017"
stop1128,stop2326,286,route220,Microbus
stop1128,stop759,973,"route743, route60, route51, route706, route855, route704, route713, route822, route776, route130, route854, route129, route132, route573, route775, route684","Microbus, Minibus, Minibus 400, CTA 1017"
stop1129,stop759,888,route478,Microbus
stop113,stop2001,750,route356,CTA 7
stop113,stop205,1079,"route388, route371",Microbus
stop113,stop206,1066,"route498, route161","CTA 1009, CTA 65"
stop1132,stop312,764,route424,Microbus
stop1133,stop2186,383,"route171, route168, route604, route766, route161, route104, route102, route170, route408, route282","Minibus 1, Minibus 56, Minibus 304, Minibus 120, Agyad Gm4, CTA 67, Minibus 13, CTA 65, Minibus 307, Minibus 57"
stop1133,stop852,616,route795,CTA 990
stop1134,stop1101,368,"route171, route168, route604, route766, route161, route104, route102, route408, route282","Minibus 1, Minibus 56, Minibus 304, Minibus 120, Agyad Gm4, CTA 67, Minibus 13, CTA 65, Minibus 307"
stop1135,stop1081,1178,"route345, route533, route56, route221, route741, route344","CTA 1057, CTA 1030, Minibus 4, Minibus 60, CTA 1056, Minibus 211"
