route_id,route_short_name,direction_id,stops
route796,CTA 990,1,"stop1859, stop1857, stop989, stop1242, stop2451, stop274, stop940, stop405, stop417, stop2387, stop401, stop2633, stop358, stop356, stop857, stop2132, stop170, stop1236, stop696, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1288, stop1840, stop174, stop2398, stop747, stop1817, stop577, stop1801, stop339, stop2068, stop1431, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1502, stop1506"
route797,Microbus,0,"stop1857, stop1242, stop2451, stop941, stop275, stop1935, stop409, stop1555, stop285, stop1009, stop1742, stop231, stop226, stop94, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295"
route797,Microbus,1,"stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop93, stop227, stop230, stop1744, stop1010, stop529, stop1474, stop286, stop1556, stop410, stop1936, stop274, stop944, stop2450, stop1241, stop990, stop1170, stop1857"
route798,Minibus 72,0,"stop556, stop1900, stop96, stop2629, stop836, stop1019, stop1268, stop2129, stop1143, stop1624, stop2569, stop2427, stop1474, stop2358, stop612, stop436, stop881, stop1800, stop2567, stop2131, stop170, stop1236, stop1866"
route798,Minibus 72,1,"stop263, stop264, stop194, stop1051, stop697, stop1235, stop171, stop2133, stop2051, stop356, stop858, stop62, stop1799, stop880, stop437, stop2356, stop1475, stop2426, stop2568, stop1623, stop1142, stop2130, stop1269, stop2224, stop2447, stop1020, stop835, stop2061, stop2630, stop97"
route799,CTA 1008,0,"stop2424, stop1261, stop2354, stop2702, stop309, stop1116, stop1118, stop1636, stop748, stop743, stop311, stop955, stop1069, stop1188, stop296, stop112, stop1025, stop1354, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1899, stop2120, stop1384, stop1745, stop1264"
route799,CTA 1008,1,"stop1385, stop2121, stop1898, stop558, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop1223, stop1023, stop297, stop1189, stop205, stop323, stop954, stop310, stop2237, stop745, stop1636, stop1118, stop1116, stop309, stop1204, stop483, stop2701, stop2353, stop1262"
route8,Microbus,0,"stop1359, stop1438, stop601, stop2649"
route8,Microbus,1,"stop2648, stop602, stop1202, stop1437, stop1358"
route80,CTA 132,0,"stop107, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route80,CTA 132,1,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop2274, stop832, stop1732, stop2199, stop1296, stop2281, stop186, stop284, stop1058, stop40, stop2289, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop104"
route800,Masreya Ms4,0,"stop219, stop1515, stop1513, stop692, stop1257, stop1540, stop1539, stop2234, stop2615, stop570, stop271, stop827, stop1137, stop980, stop1237, stop2595, stop1541, stop725, stop2265, stop1492, stop2174, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop1337, stop105, stop2584, stop208, stop2283"
route800,Masreya Ms4,1,"stop2286, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop2175, stop1493, stop726, stop1542, stop2596, stop1238, stop1136, stop826, stop272, stop571, stop2614, stop1532, stop2233, stop1536, stop781, stop693, stop2313, stop2355, stop1727, stop1514, stop1832, stop1926, stop1326"
route801,Tomnaya,0,"stop1513, stop692, stop1257, stop2312"
route801,Tomnaya,1,"stop2313, stop2355, stop694, stop1727, stop1514"
route802,CTA 46,0,"stop1935, stop409, stop1555, stop285, stop1742, stop231, stop226, stop94, stop81, stop674, stop115, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop206, stop859, stop2235, stop756, stop604, stop130, stop1140, stop1880"
route802,CTA 46,1,"stop1880, stop1801, stop339, stop2068, stop1431, stop1432, stop1027, stop133, stop757, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop298, stop1724, stop854, stop372, stop234, stop116, stop1510, stop733, stop2203, stop1258, stop84, stop93, stop227, stop230, stop1744, stop1010, stop529, stop1837, stop1474, stop286, stop1556, stop410, stop1935, stop1875"
route803,Minibus,0,"stop246, stop991, stop768, stop2461, stop388, stop548, stop542, stop2003, stop1890, stop159, stop2541, stop552"
route803,Minibus,1,"stop551, stop2540, stop2003, stop542, stop548, stop675, stop1370"
route804,Microbus,0,"stop1629, stop1689, stop2455, stop1350, stop1996"
route804,Microbus,1,"stop1371, stop676, stop1909, stop2710, stop1995, stop1349, stop2456, stop1690, stop1630"
route805,Minibus 11,0,"stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop93, stop227, stop230, stop1744, stop1010, stop2631, stop2504, stop613, stop2360, stop935, stop866, stop1557, stop1164, stop1561, stop1565, stop406, stop2065, stop750, stop2452, stop1923, stop2532"
route805,Minibus 11,1,"stop1879, stop1924, stop2453, stop751, stop2066, stop405, stop1564, stop1560, stop1165, stop1558, stop865, stop934, stop2361, stop612, stop2505, stop1008, stop1009, stop1742, stop231, stop226, stop94, stop89, stop1400, stop331, stop1782, stop1254, stop2295, stop482, stop200, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop559"
route806,Minibus 55,0,"stop2424, stop1261, stop2354, stop2702, stop633, stop1112, stop1444, stop1117, stop2736, stop322, stop1118, stop1636, stop748, stop743, stop822, stop1231, stop758, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop299, stop234, stop116, stop1510, stop733, stop2203, stop1258, stop84, stop93, stop227, stop230, stop1744, stop1010, stop2631, stop2504, stop613, stop1563, stop436, stop1756, stop1139, stop2400, stop435, stop2378, stop1405, stop357, stop2632, stop400, stop2388, stop418, stop406, stop2065, stop750, stop2452, stop1923, stop2532"
route806,Minibus 55,1,"stop1924, stop2453, stop751, stop2066, stop405, stop417, stop2387, stop401, stop2633, stop1404, stop2377, stop434, stop2399, stop1755, stop437, stop2356, stop612, stop2505, stop1008, stop1009, stop1742, stop231, stop226, stop94, stop81, stop674, stop115, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop205, stop859, stop2235, stop758, stop1231, stop2237, stop745, stop1636, stop1118, stop322, stop2736, stop1117, stop1113, stop1445, stop633, stop1204, stop483, stop2701, stop2353, stop1262"
route807,Microbus,0,"stop559, stop1897, stop96, stop2629, stop836, stop1019, stop2447, stop2430, stop550"
route807,Microbus,1,"stop549, stop2429, stop1020, stop835, stop2061, stop2630, stop97"
route808,Microbus,0,"stop1918, stop2004, stop542, stop548"
route808,Microbus,1,"stop1908, stop548, stop2004, stop2541"
route809,Microbus,0,"stop551, stop2542, stop159, stop451, stop2030"
route809,Microbus,1,"stop2029, stop452, stop160, stop2541"
route81,Minibus 117,0,"stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop878, stop1956, stop2547, stop2724, stop269, stop64, stop70, stop1359, stop1438, stop601, stop2649, stop7, stop448, stop2534, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop777, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route81,Minibus 117,1,"stop1584, stop2491, stop1621, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1437, stop1358, stop69, stop2548, stop1957, stop877, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop104"
route810,Microbus,0,"stop412, stop2115, stop1614, stop172, stop1558, stop865, stop934, stop2357"
route810,Microbus,1,"stop2356, stop1475, stop2426, stop2568, stop2164, stop1525"
route811,Microbus,0,"stop559, stop557, stop96, stop2629, stop836, stop1019, stop2447, stop2180, stop2673, stop127, stop2029"
route811,Microbus,1,"stop2672, stop2181, stop1020, stop835, stop2061, stop2630, stop97"
route812,CTA 833,0,"stop2035, stop1200, stop2580, stop1389, stop1196, stop1396, stop1195, stop522, stop1684, stop1702, stop1337, stop106, stop2584, stop208, stop2284, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop559, stop1898"
route812,CTA 833,1,"stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop2527, stop1943, stop189, stop201, stop211, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop521, stop1194, stop1504, stop2035"
route813,Microbus,0,"stop1899, stop2120, stop1384"
route813,Microbus,1,"stop1385, stop2121, stop1898, stop558, stop557"
route814,Minibus,0,"stop2239, stop2241, stop2247, stop1962, stop121, stop2246, stop1964, stop1974, stop1002, stop1968, stop2484, stop2101, stop1104, stop1898"
route814,Minibus,1,"stop1898, stop559, stop1105, stop2102, stop2483, stop2478, stop1966, stop1003, stop1973, stop1174, stop122, stop1963, stop2248, stop2242, stop2240"
route815,Minibus,0,"stop2239, stop2241, stop2247, stop1962, stop121, stop2246, stop1964, stop1974, stop1002, stop1968, stop2484, stop2101, stop1104"
route815,Minibus,1,"stop1105, stop2102, stop2483, stop2478, stop1966, stop1003, stop1973, stop1174, stop122, stop1963, stop2248, stop2242, stop2240"
route816,CTA 1145,0,"stop771, stop487, stop2150, stop1727, stop692, stop1257, stop1540, stop1539, stop2234, stop2615, stop570, stop271, stop827, stop1137, stop980, stop1237, stop2595, stop1541, stop725, stop2265, stop1492, stop2174, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop1337, stop106, stop2584, stop208, stop2284, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556"
route816,CTA 1145,1,"stop1898, stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop2527, stop1943, stop189, stop201, stop211, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop2175, stop1493, stop726, stop1542, stop2596, stop1238, stop1136, stop826, stop272, stop571, stop2614, stop1532, stop2233, stop1536, stop781, stop693, stop2313, stop2355, stop2149, stop770"
route817,Minibus 225,0,"stop2720, stop447, stop646, stop4, stop2648, stop602, stop1202, stop1725, stop728, stop1981, stop519, stop1296, stop1822, stop2232, stop333, stop1049, stop697, stop1235, stop171, stop2133, stop62, stop1799, stop880, stop437, stop2356, stop1475, stop2426, stop2568, stop1623, stop1142, stop2130, stop1269, stop2224, stop2447, stop1020, stop835, stop2061, stop2630, stop97"
route817,Minibus 225,1,"stop1900, stop96, stop2629, stop836, stop1019, stop1268, stop2129, stop1143, stop1624, stop2569, stop2427, stop1474, stop2358, stop612, stop436, stop881, stop1800, stop2567, stop2131, stop170, stop1236, stop334, stop2231, stop867, stop765, stop1295, stop520, stop1980, stop727, stop1203, stop601, stop2649, stop7, stop448, stop2534, stop2721"
route818,Microbus,0,"stop1905, stop530, stop2558, stop392, stop395, stop398, stop1913, stop1978, stop846, stop2608, stop1828, stop1831, stop2438, stop2017"
route818,Microbus,1,"stop2008, stop2437, stop1830, stop1829, stop2607, stop847, stop1979, stop1912, stop397, stop396, stop394, stop2557, stop531, stop1906"
route819,Microbus,0,"stop883, stop1906"
route819,Microbus,1,"stop1905, stop883"
route82,Minibus 19,0,"stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop878, stop1956, stop2280, stop1295, stop520, stop1980, stop601, stop2649, stop7, stop448, stop2534, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop777, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route82,Minibus 19,1,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1725, stop728, stop1981, stop519, stop1296, stop2281, stop877, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop104"
route820,Microbus,0,"stop2019, stop2104, stop2334, stop701, stop1374, stop1376, stop1379, stop1033, stop1772, stop500, stop432, stop471, stop1035, stop174, stop1841, stop1289"
route820,Microbus,1,"stop1288, stop1840, stop174, stop1036, stop470, stop431, stop501, stop1773, stop1034, stop2420, stop2056, stop2681, stop2622, stop1119, stop1378, stop1377, stop2126, stop1375, stop2335, stop2103, stop293, stop292, stop1941, stop2018"
route821,Microbus,0,"stop2100, stop1671, stop2407, stop1605, stop1580, stop1731, stop414, stop679, stop1923, stop2135, stop2473, stop1633, stop1051, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462"
route821,Microbus,1,"stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1222, stop755, stop667, stop636, stop665, stop359, stop2176, stop680, stop413, stop1581, stop1588, stop2409, stop2100, stop2046"
route822,Microbus,0,"stop34, stop939, stop523, stop533, stop301, stop2337, stop37, stop249, stop1457, stop303, stop761, stop1127, stop1369, stop537, stop2257, stop479, stop2, stop905, stop899, stop2325, stop2624, stop2344, stop2246, stop1964, stop1974, stop1002"
route822,Microbus,1,"stop1003, stop1973, stop1174, stop2342, stop2623, stop904, stop900, stop314, stop3, stop478, stop2258, stop1368, stop1128, stop759, stop304, stop1458, stop248, stop302, stop532, stop524, stop938, stop34"
route823,Microbus,0,"stop2355, stop1187, stop2099, stop1507, stop2676, stop1844, stop2689, stop1277, stop1547, stop2082, stop2071, stop36, stop34, stop2072, stop2083, stop1548, stop1278, stop1844, stop2689, stop2677, stop1508, stop2098, stop1186"
route823,Microbus,1,"stop2072, stop2083, stop1548, stop1278, stop1844, stop2689, stop2677, stop1508, stop2320, stop2355"
route824,Microbus,0,"stop2495, stop1271, stop34"
route824,Microbus,1,"stop35, stop38, stop1272"
route825,Microbus,0,"stop35, stop2496, stop1904, stop2464, stop2369, stop2513"
route825,Microbus,1,"stop2514, stop2368, stop2465, stop1903, stop1273, stop939, stop34"
route826,Microbus,0,"stop1746, stop1264, stop816, stop738, stop792, stop983, stop779, stop26"
route827,Microbus,1,"stop2482, stop1966, stop1003, stop1973, stop1174, stop2343, stop1804, stop2474, stop1373, stop1091, stop2032, stop2179, stop266, stop1730, stop1367, stop2093, stop2340, stop668, stop561, stop2043, stop123, stop715, stop2408, stop731, stop2045"
route828,Minibus,0,"stop1366, stop685, stop265, stop2178, stop1, stop1092, stop2336, stop2475, stop1803, stop2327, stop2249, stop2244, stop2246, stop1964, stop1974, stop1002, stop2481, stop1971"
route828,Minibus,1,"stop2482, stop1966, stop1003, stop1973, stop1174, stop2343, stop1804, stop2474, stop1373, stop1091, stop2032, stop2179, stop266, stop1730, stop1367"
route829,CTA 1032,0,"stop2478, stop1966, stop1003, stop1973, stop1174, stop2343, stop1804, stop2474, stop1373, stop1091, stop2032, stop2179, stop266, stop1730, stop1367, stop2093, stop2340, stop668, stop561, stop2043, stop123, stop715, stop2153, stop1605, stop1588, stop2409, stop1672, stop2074, stop2141, stop2146, stop1206, stop1428, stop972, stop2583, stop870, stop229, stop210, stop2144, stop2139, stop828, stop2201, stop2385, stop789, stop1361, stop2272, stop589, stop2443, stop2136"
route829,CTA 1032,1,"stop2137, stop2442, stop588, stop2273, stop1360, stop788, stop2386, stop2202, stop1098, stop2138, stop2145, stop209, stop1448, stop228, stop869, stop2582, stop971, stop1427, stop1207, stop1323, stop2512, stop2075, stop1671, stop16, stop2154, stop716, stop2324, stop2042, stop562, stop367, stop2339, stop1366, stop685, stop265, stop2178, stop1, stop1092, stop2336, stop2475, stop1803, stop2327, stop2249, stop2244, stop2246, stop1964, stop1974, stop1002, stop1968, stop2479, stop2477"
route83,Minibus 14,0,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1437, stop1358, stop69, stop2548, stop1957, stop877, stop2253, stop632, stop876, stop1484, stop2566, stop1562, stop612, stop2505, stop1008, stop1009, stop1742, stop231, stop226, stop94, stop81, stop674, stop115, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop206, stop859, stop2235, stop756, stop604, stop130"
route83,Minibus 14,1,"stop757, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop299, stop234, stop116, stop1510, stop733, stop2203, stop1258, stop84, stop93, stop227, stop230, stop1744, stop1010, stop2631, stop2504, stop613, stop1563, stop1752, stop1485, stop874, stop2503, stop631, stop2252, stop1552, stop1748, stop878, stop1956, stop2547, stop2724, stop269, stop64, stop70, stop1359, stop1438, stop601, stop2649, stop7, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route830,CTA 235,0,"stop1746, stop1385, stop2121, stop1898, stop558, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop1943, stop189, stop201, stop211, stop207, stop1661, stop1452, stop104, stop2551, stop2119, stop114, stop205, stop323, stop954, stop310"
route830,CTA 235,1,"stop743, stop311, stop955, stop1069, stop1188, stop2001, stop2508, stop1991, stop105, stop2584, stop208, stop2284, stop2296, stop212, stop202, stop188, stop1762, stop2300, stop2292, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1899, stop2120, stop1384, stop1745"
route831,Minibus,1,"stop2482, stop1966, stop1003, stop1973, stop1174, stop122, stop1963, stop2248, stop2242, stop2240, stop2245"
route832,Microbus,0,"stop2241, stop2247, stop1962, stop121, stop2246, stop1964, stop1974, stop1002, stop2481, stop1971"
route832,Microbus,1,"stop2478, stop1966, stop1003, stop1973, stop1174, stop122, stop1963, stop2248, stop2242"
route833,Minibus,0,"stop2239, stop2241, stop2247, stop1962, stop121, stop2246, stop1964, stop1974, stop1002, stop2481, stop1971"
route833,Minibus,1,"stop2482, stop1966, stop1003, stop1973, stop1174, stop122, stop1963, stop2248, stop2242, stop2240"
route834,Microbus,0,"stop2481, stop1971, stop101, stop953, stop138, stop799, stop2645, stop222, stop2318, stop590, stop1062, stop197, stop188"
route834,Microbus,1,"stop482, stop199, stop1061, stop591, stop2319, stop221, stop2644, stop800, stop139, stop952, stop100, stop1386, stop1972, stop2482"
route835,Minibus,1,"stop2313, stop2355, stop695, stop1187, stop2099, stop2320, stop1853, stop1833, stop2128, stop1693, stop2331, stop2384, stop2050, stop1163, stop843, stop37, stop249, stop1457, stop303, stop761, stop1127, stop1369, stop537, stop2257, stop479, stop2, stop905, stop899, stop2325, stop2624, stop2344, stop2246, stop1964, stop1974, stop1002"
route836,CTA 2002,0,"stop2549, stop771, stop220, stop487, stop2150, stop1727, stop692, stop1257, stop1917, stop1540, stop1539, stop2234, stop2615, stop570, stop271, stop827, stop1137, stop980, stop1237, stop2595, stop1541, stop725, stop2265, stop1492, stop2174, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop1337, stop918, stop259, stop1246, stop1297, stop1006, stop2106, stop2351, stop1592, stop1697, stop1976, stop2059, stop1105, stop2102, stop2483, stop2477"
route836,CTA 2002,1,"stop2484, stop2101, stop1104, stop2060, stop1977, stop1698, stop1591, stop2352, stop2105, stop1007, stop1298, stop1245, stop260, stop917, stop1887, stop103, stop2472, stop1715, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop2175, stop1493, stop726, stop1542, stop2596, stop1238, stop1136, stop826, stop272, stop571, stop2614, stop1532, stop2233, stop1536, stop781, stop693, stop2313, stop2355, stop2149, stop487, stop220, stop770"
route837,Microbus,0,"stop2013, stop2020, stop292, stop1942, stop2196, stop1675, stop2593, stop947, stop1702"
route837,Microbus,1,"stop521, stop2594, stop1674, stop2197, stop1941, stop2010"
route838,CTA 777-1046,0,"stop2009, stop2394, stop966, stop658, stop2157, stop1334, stop1488, stop1499, stop1494, stop2314, stop2593, stop509, stop513, stop2067, stop340, stop1802, stop576, stop1818, stop742, stop2397, stop2024, stop276, stop1886, stop2217, stop1806, stop1669, stop2552, stop330, stop1319, stop1743, stop1516, stop1517, stop640, stop873, stop804, stop1518"
route838,CTA 777-1046,1,"stop1519, stop1523, stop1521, stop1155, stop352, stop214, stop2553, stop1670, stop161, stop1805, stop2216, stop1885, stop277, stop2023, stop2398, stop747, stop1817, stop577, stop1801, stop339, stop2068, stop514, stop510, stop2594, stop2315, stop1500, stop1489, stop1333, stop2156, stop659, stop965, stop2393, stop2008"
route839,Microbus,0,"stop2285, stop207, stop1661, stop1452, stop104, stop377, stop258, stop175, stop1676, stop2522, stop1674, stop2197, stop1941, stop2010"
route839,Microbus,1,"stop2011, stop2020, stop292, stop1942, stop2196, stop1675, stop2521, stop1677, stop257, stop376, stop2584, stop208, stop2284"
route84,Minibus 321,0,"stop713, stop343, stop96, stop2629, stop836, stop1019, stop1268, stop2129, stop1143, stop1624, stop2569, stop2427, stop1474, stop612, stop436, stop881, stop1800, stop2567, stop2131, stop170, stop1236, stop334, stop2231, stop867, stop765, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route84,Minibus 321,1,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop8, stop540, stop2274, stop832, stop1732, stop2199, stop1296, stop1822, stop2232, stop333, stop1049, stop697, stop1235, stop171, stop2133, stop2051, stop356, stop858, stop62, stop1799, stop880, stop437, stop2356, stop1475, stop2426, stop2568, stop1623, stop1142, stop2130, stop1269, stop2224, stop2447, stop1020, stop835, stop2061, stop2630, stop97, stop559, stop557, stop1723, stop714, stop140"
route840,Microbus,0,"stop1257, stop1917, stop1535, stop148, stop1620, stop898, stop526, stop2122, stop2395, stop1331, stop841, stop1753, stop2192, stop662, stop2330, stop2020"
route840,Microbus,1,"stop2020, stop2323, stop663, stop2191, stop1754, stop842, stop1332, stop2396, stop2123, stop527, stop897, stop1619, stop147, stop1540, stop1534, stop781, stop693, stop2313, stop2355"
route841,Microbus,0,"stop2323, stop663, stop2191, stop1754, stop842, stop1332, stop2396, stop2123, stop527, stop897, stop1619, stop147, stop781, stop693"
route841,Microbus,1,"stop2313, stop2355, stop695, stop1187, stop2099, stop2320, stop1331, stop841, stop1753, stop2192, stop662, stop2330"
route842,Microbus,0,"stop2446, stop2073, stop151, stop344, stop2014"
route842,Microbus,1,"stop2014, stop344, stop151, stop2073, stop2446"
route843,CTA 1162,0,"stop2013, stop2394, stop966, stop658, stop2157, stop1334, stop1488, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop1337, stop2550, stop105, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop41, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop7, stop448, stop2534, stop2603"
route843,CTA 1162,1,"stop2602, stop2720, stop447, stop646, stop8, stop540, stop2274, stop832, stop1732, stop2199, stop1296, stop2281, stop186, stop284, stop1058, stop40, stop2289, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop104, stop2472, stop1715, stop1391, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop1489, stop1333, stop2156, stop659, stop965, stop2393, stop2008"
route844,Microbus,0,"stop2603, stop2716, stop2208, stop2112, stop2616, stop1111, stop1212, stop2683, stop1178, stop1862, stop1119, stop1378, stop1377, stop2126, stop1375, stop2335, stop2103, stop293, stop292, stop1941, stop2009"
route844,Microbus,1,"stop2019, stop2104, stop2334, stop701, stop1374, stop1376, stop1379, stop1863, stop1179, stop2685, stop1213, stop1341, stop1110, stop2697, stop2618, stop2111, stop1635, stop2206, stop2713"
route845,Microbus,0,"stop1366, stop685, stop265, stop2178, stop1"
route845,Microbus,1,"stop2032, stop2179, stop266, stop1730, stop1367, stop2090"
route846,Tomnaya,0,"stop1366, stop685, stop265, stop2178, stop1"
route846,Tomnaya,1,"stop2033, stop2032, stop2179, stop266, stop1730, stop1367, stop2090"
route847,Microbus,1,"stop1671, stop2407, stop1605, stop1580, stop1731, stop414, stop679, stop1923, stop2177, stop360, stop664, stop637, stop666, stop754, stop1221, stop1031, stop1181, stop91, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295"
route848,Minibus,0,"stop2340, stop668, stop561, stop2043, stop123, stop715, stop2408, stop731, stop195, stop2208, stop1184, stop1182, stop1313, stop1465, stop2647, stop241, stop237, stop2487, stop386, stop503, stop2168"
route848,Minibus,1,"stop2737, stop46, stop2695, stop1185, stop1635, stop2209, stop1714, stop2526, stop196, stop732, stop2406, stop716, stop2324, stop2042, stop562, stop367, stop2096"
route849,Microbus,1,"stop2341, stop2343, stop1804, stop2474, stop1373, stop1091, stop2032, stop2179, stop266, stop1730, stop1367, stop2090"
route85,CTA 1136,0,"stop929, stop2440, stop1522, stop1765, stop1658, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop878, stop1956, stop2547, stop2724, stop269, stop64, stop70, stop1359, stop1438, stop601, stop2649, stop7, stop448, stop2534, stop2603, stop2205, stop1357, stop2204, stop30, stop772, stop777, stop848, stop2229, stop1622, stop1294, stop2492, stop1585, stop31"
route85,CTA 1136,1,"stop1584, stop2491, stop1621, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1437, stop1358, stop69, stop2548, stop1957, stop877, stop186, stop284, stop1058, stop280, stop2052, stop282, stop2706, stop2591, stop278, stop763, stop2288, stop1657, stop1766, stop1520, stop2439, stop1839, stop928, stop141, stop496"
route850,Microbus,0,"stop1366, stop685, stop265, stop2178, stop1, stop1092, stop2336, stop2475, stop1803, stop2327, stop2249"
route851,Microbus,0,"stop1721, stop209, stop1448, stop228, stop869, stop2582, stop971, stop1427, stop1207, stop1323, stop1604, stop196, stop732, stop2406, stop716, stop2324, stop2042, stop562, stop367, stop2096"
